text,label,lang,scam_type,source
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 19491364.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your NayaPay OTP for online transaction is 22941997. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 12500 PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
"Dear Customer, Apke SadaPay acc me 1 Lakh PKR deposit hue hn. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Easypaisa: Aap ne successfully 75,000 PKR transfer kar diye hain. Trx ID: 32760719.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Aap k UBL acc se 50,000 PKR ki deduction hui ha tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
FBR ki taraf se apka HBL account freeze kr dia gya hai. Unblock krwane k lie abhi OTP sms karin.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Apka NayaPay ka account KYC update na hone ki waja se block ho gaya hai. Abhi rabta krein 0385912107 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Aap k JazzCash account se 75,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Salary of 12500 PKR has been credited to your Allied Bank acc. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Aap ka MCB debit card ATM par use hua h. Amount: 1 Lakh PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your UBL OTP for online transaction is 34522640. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your NayaPay OTP for online transaction is 60166897. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Dear Consumer, apka is mahine ka Sui Gas ka bill 5000 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 2500 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0390404075 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna NayaPay pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
FBR ki taraf se apka UBL account freeze kr dia gya hai. Unblock krwane k lie abhi OTP call karein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 50,000 PKR ha. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 50,000 PKR ka inaam nikla hai. Taseeq k liye 0341818913 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Mubarak ho! Inaam Ghar main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka JazzCash ka acc verification na hone ki waja se block ho gaya ha. Abhi sms karin 0381255876 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Aap k NayaPay acc se 50,000 PKR ki deduction hui ha tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Apka State Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi pin code dain 0329062809 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka NayaPay ka account tax jama na krwane ki waja se block ho gaya hai. Abhi call karein 0312966973 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka Meezan Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi details send krain 0333429418 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye han. Trx ID: 82020569.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna State Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
FBR ki taraf se apka Meezan Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP OTP bataen.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 72922819.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 2500 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hain. Trx ID: 69342829.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
FBR ki taraf se apka Allied Bank acc freeze kr dia gya h. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Your State Bank OTP for online transaction is 80952666. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka State Bank account hack hone ka khatra hai. Apna password change krne k lie abhi is number par sms karin.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Salary of 10000 PKR has been credited to your Meezan Bank account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna State Bank pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 16973071.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your Easypaisa OTP for online transaction is 43388253. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
FBR ki taraf se apka Meezan Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP sms karin.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Dear Consumer, apka is mahine ka LESCO ka bill 75,000 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Your UBL OTP for online transaction is 35198480. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 89621647.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your Easypaisa OTP for online transaction is 53478314. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your State Bank OTP for online transaction is 71000863. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Aap ka HBL debit card ATM par use hua hai. Amount: 12500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Customer, apka ATM card suspend kar dia gya ha. Apni details update krne k liye is link www.hbl-update-kyc.com pr click krain.",1,roman_urdu,Phishing - ATM Card Suspend Link,zenodo_21810885
"Mubarak ho! Inaam Ghar main apka 50,000 ka inam lga ha. Apna inam hasil krne k lie apna Allied Bank pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 12500 PKR ka inaam nikla ha. Taseeq k liye 0320978909 par pin code dain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
FBR ki taraf se apka JazzCash acc freeze kr dia gya h. Unblock krwane k lie abhi OTP pin code dain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Aap ka Meezan Bank debit card ATM par use hua hai. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 97659383.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Customer, Apke UBL acount me 12500 PKR deposit hue han. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Easypaisa: Aap ne successfully 75,000 PKR transfer kar diye han. Trx ID: 65814990.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya hai. Amount 12500 PKR. Akhri tareekh se pehle PSCA app k zariye pay karein.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
"Your MCB OTP for online transaction is 30971242. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 20563909.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 5000 PKR has been credited to your Allied Bank account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
FBR ki taraf se apka HBL account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Dear Customer, Apke State Bank acount me 5000 PKR deposit hue han. Available Balance: 5000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
FBR ki taraf se apka Easypaisa account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Mubarak ho! BISP main apka 50,000 ka inam lga ha. Apna inam hasil krne k lie apna NayaPay pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 75,000 PKR. Akhri tareekh se pehle PSCA app k zariye pay kren.",0,roman_urdu,Traffic Challan Notification,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye han. Trx ID: 11954111.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Mubarak ho! Inaam Ghar main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna SadaPay pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka Allied Bank acc hack hone ka khatra h. Apna password change krne k lie abhi is number par details send krain.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 10000 PKR ka inaam nikla hai. Taseeq k liye 0368743055 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Mubarak ho! BISP main apka 50,000 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your JazzCash OTP for online transaction is 71732855. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 57029082.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 2500 PKR. Akhri tareekh se pehle PSCA app k zariye pay kren.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 83575737.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Customer, Apke Meezan Bank acount me 5000 PKR deposit hue han. Available Balance: 5000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
FBR ki taraf se apka Allied Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Aap k UBL account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Aap ka SadaPay debit card ATM par use hua h. Amount: 1 Lakh PKR. Agar yeh aap ne nahi kiya toh helpline par call kren.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 97546499.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka NayaPay ka account KYC update na hone ki waja se block ho gaya hai. Abhi OTP bataen 0357607213 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0335786873 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Aap k NayaPay acc se 2500 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0340444149 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Aap k Easypaisa account se 12500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 75479413.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 10000 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
FBR ki taraf se apka Easypaisa account freeze kr dia gya hai. Unblock krwane k lie abhi OTP pin code dain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 16744748.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 56723233.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Consumer, apka is mahine ka PTCL ka bill 10000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
FBR ki taraf se apka UBL account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Aap ka Easypaisa debit card ATM par use hua hai. Amount: 350 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Consumer, apka is mahine ka LESCO ka bill 10000 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Mubarak ho! Inaam Ghar main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your MCB OTP for online transaction is 40263565. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your MCB OTP for online transaction is 44793714. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Aap k Meezan Bank account se 75,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 91582688.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap ka State Bank debit card ATM par use hua hai. Amount: 350 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 2500 PKR ka inaam nikla hai. Taseeq k liye 0366511511 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Dear Customer, Apke Meezan Bank account me 12500 PKR deposit hue hain. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Bhai apke number par ghalti se mere 75,000 rs aa gaye hain easypaisa me, please wapis bhej dain shukar guzar hunga.",1,roman_urdu,Phishing - Wrong Number Refund Scam,zenodo_21810885
"Dear Customer, Apke JazzCash acc me 10000 PKR deposit hue han. Available Balance: 10000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Dear Customer, Apke MCB account me 10000 PKR deposit hue hain. Available Balance: 10000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Aap ka NayaPay debit card ATM par use hua hai. Amount: 50,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.",0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your NayaPay OTP for online transaction is 63665500. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 73039491.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 10000 PKR ka inaam nikla hai. Taseeq k liye 0314355085 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Mubarak ho! Inaam Ghar main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hain. Trx ID: 68124786.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka Easypaisa ka account verification na hone ki waja se block ho gaya hai. Abhi details send krain 0349217195 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Your Allied Bank OTP for online transaction is 48663995. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 10000 ka inam lga ha. Apna inam hasil krne k lie apna NayaPay pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka State Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi call karein 0338090309 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 62067738.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap ka Allied Bank debit card ATM par use hua ha. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Aap ka HBL debit card ATM par use hua hai. Amount: 10000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Apka Allied Bank ka account suspicious activity ki waja se block ho gaya hai. Abhi OTP bataen 0326241620 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap k HBL acount se 12500 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Salary of 2500 PKR has been credited to your JazzCash acc. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 5000 ka inam lga ha. Apna inam hasil krne k lie apna SadaPay pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 2500 PKR ka inaam nikla hai. Taseeq k liye 0352041565 par pin code dain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Dear Customer, Apke HBL account me 75,000 PKR deposit hue hain. Available Balance: 75,000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 49602591.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna HBL pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka UBL acount hack hone ka khatra h. Apna password change krne k lie abhi is number par call karin.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Aap ka Allied Bank debit card ATM par use hua hai. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna Meezan Bank pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Aap ka SadaPay debit card ATM par use hua ha. Amount: 5000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye han. Trx ID: 17427276.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka UBL ka account KYC update na hone ki waja se block ho gaya hai. Abhi details send krain 0348633963 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hn. Trx ID: 13128933.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 14313170.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your MCB OTP for online transaction is 52930136. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hain. Trx ID: 38242705.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka Easypaisa ka account verification na hone ki waja se block ho gaya hai. Abhi rabta krein 0352133456 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Salary of 1 Lakh PKR has been credited to your NayaPay account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Easypaisa: Aap ne successfully 75,000 PKR transfer kar diye hain. Trx ID: 71505775.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your HBL OTP for online transaction is 72524468. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your JazzCash OTP for online transaction is 71277611. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Mubarak ho! BISP main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna Meezan Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 75,000 PKR ka inaam nikla ha. Taseeq k liye 0339776122 par call krn.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Apka Allied Bank ka account system error ki waja se block ho gaya hai. Abhi sms karin 0387220430 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka MCB account hack hone ka khatra hai. Apna password change krne k lie abhi is number par details send krain.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Apka Allied Bank ka account verification na hone ki waja se block ho gaya hai. Abhi rabta krein 0367724757 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap ka State Bank debit card ATM par use hua h. Amount: 5000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 2500 PKR ka inaam nikla hai. Taseeq k liye 0334483423 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Dear Customer, Apke SadaPay account me 50,000 PKR deposit hue hain. Available Balance: 50,000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Apka Allied Bank ka account system error ki waja se block ho gaya hai. Abhi OTP bataen 0312302853 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
FBR ki taraf se apka SadaPay account freeze kr dia gya hai. Unblock krwane k lie abhi OTP pin code dain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Dear Customer, Apke Allied Bank account me 2500 PKR deposit hue hain. Available Balance: 2500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 10000 PKR ka inaam nikla hai. Taseeq k liye 0316735339 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 71570421.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 11147975.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Mubarak ho! Benazir Income Support main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 71918905.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0397838423 par pin code dain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Aap k JazzCash acount se 12500 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Salary of 350 PKR has been credited to your UBL account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 10000 PKR ka inaam nikla ha. Taseeq k liye 0340255178 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Mubarak ho! Inaam Ghar main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Dear Consumer, apka is mahine ka PTCL ka bill 75,000 PKR h. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna HBL pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Your Meezan Bank OTP for online transaction is 19274671. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka Meezan Bank ka acount system error ki waja se block ho gaya h. Abhi OTP bataen 0363903534 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
